StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1.1,Q3.1,Q5.1_4,Q6.1_4,Q7.1_4,Q8.1_4,Q9.1_4,Q10.1_4,Q11.1_4,Q12.1_4,Q13.1_4,Q14.1_4,Q15.1_4,Q16.1_4,Q17.1_4,Q18.1_4,Q19.1_4,Q20.1_4,Q21.1_4,Q22.1_4,Q23.1_4,Q24.1_4,Q25.1_4,Q26.1_4,Q27.1_4,Q28.1_4,Q29.1_4,Q30.1_4,Q31.1_4,Q32.1_4,Q33.1_4,Q34.1_4,Q35.1_4,Q36.1_4,Q37.1_4,Q38.1_4,Q39.1_4,Q40.1_4,Q41.1_4,Q42.1_4,Q43.1_4,Q44.1_4,Q45.1_4,Q46.1_4,Q47.1_4,Q48.1_4,Q49.1_4,Q50.1_4,Q51.1_4,Q52.1_4,Q53.1_4,Q54.1_4,Q55.1_4,Q56.1_4,Q57.1_4,Q58.1_4,Q59.1_4,Q60.1_4,Q61.1_4,Q62.1_4,Q63.1_4,Q64.1_4,Q65.2_1,Q65.3_1,Q66.2,Q66.3,Q66.3_3_TEXT,Q66.4,Q66.4_5_TEXT,Q66.4_9_TEXT,Q66.4_14_TEXT,Q66.4_17_TEXT,Q66.4_19_TEXT,Q66.5,Q66.6,Q66.7,Q66.7_13_TEXT,Q66.8,Q66.9_1,Q66.10,Q66.11,Q66.12,Q66.13,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q66.15_1,Q66.15_2,Q66.15_3,Q66.15_4,Q66.15_5,Q66.15_6,Q66.15_7,Q66.16,Q66.17_1,Q66.18_1,Q66.19,Q66.20_1,Q66.21,Q66.22,Q66.22_9_TEXT,Q66.23,Q66.23_9_TEXT,Q66.24_1,Q66.24_2,Q66.24_3,Q66.24_4,Q66.24_5,Q66.24_6,PROLIFIC_PID
23/01/2024 21:00,23/01/2024 21:29,100,1752,TRUE,23/01/2024 21:29,R_8D0HBnsaFxBJQXC,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,54ccac0dfdf99b3a7712573d,66,,,73,,46,56,,63,,,32,44,,,41,,56,41,,,45,,53,47,,,,60,67,48,,,43,,56,67,,50,,,72,56,,,52,,83,60,63,,,,72,61,60,,,,51,60,72,48,Male,,1. White and Black Caribbean,,,,,,Wv5,40000,In full-time paid work (30 or more hours a week),,Yes,63,"2.	Doing alright",5. Somewhat satisfied,6,Very good,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Often true,46,70,None,57,I always vote at General Elections,Conservative Party,,Conservative Party,,2. Disagree,4. Agree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,54ccac0dfdf99b3a7712573d
23/01/2024 21:13,23/01/2024 21:29,100,972,TRUE,23/01/2024 21:29,R_5YFZos1uY197Vm1,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,655a23b1be1790ca0d74672c,50,,50,,,65,58,,60,,,60,60,60,,,,56,60,,65,,,60,75,,,80,,80,69,,,70,,70,70,,,60,,60,69,,,86,,80,50,,73,,,75,65,,,79,,70,70,72,43,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,TS6,65000,In full-time paid work (30 or more hours a week),,Yes,17,"2.	Doing alright",5. Somewhat satisfied,7,Good,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Often true,65,86,,50,I always vote at General Elections,Labour Party,,Don't know,,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,4. Agree,655a23b1be1790ca0d74672c
23/01/2024 20:59,23/01/2024 21:29,100,1824,TRUE,23/01/2024 21:29,R_2YbUTTqfObmIyNx,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5bba872c26ada60001e395e3,82,,,92,,90,100,,96,,,91,100,86,,,,100,75,,76,,,73,60,80,,,,70,87,,100,,,100,87,,77,,,89,100,,,90,,100,100,,,,100,100,79,,,74,,81,90,86,26,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,CA15,60000,In full-time paid work (30 or more hours a week),,No,42,"2.	Doing alright",5. Somewhat satisfied,6,Very good,Several days,Several days,Several days,Several days,Several days,Several days,Several days,More than half the days,More than half the days,Several days,Several days,More than half the days,Several days,More than half the days,Not at all,Always true,40,35,Not really. I already strongly support the package. ,35,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,5. Strongly agree,2. Disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,5bba872c26ada60001e395e3
23/01/2024 21:06,23/01/2024 21:30,100,1424,TRUE,23/01/2024 21:30,R_7De87Hkahu5XjO9,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c3a93d61fe51600014cdb1c,0,,35,,,0,10,0,,,,10,19,,20,,,20,18,8,,,,9,0,0,,,,0,5,,,0,,5,19,,,14,,20,29,40,,,,30,8,19,,,,9,0,0,,,,0,5,0,57,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST5,10000,Self-employed,,Yes,5,"2.	Doing alright",1. Completely dissatisfied,3,Fair,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,50,80,None whatsoever,70,I always vote at General Elections,Conservative Party,,Don't know,,4. Agree,4. Agree,5. Strongly agree,3. Neither agree nor disagree,2. Disagree,4. Agree,5c3a93d61fe51600014cdb1c
23/01/2024 21:03,23/01/2024 21:30,100,1659,TRUE,23/01/2024 21:30,R_3dKWy2jkLMew1MZ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,63d8329a17b5825c42fba870,60,82,,,,75,60,,40,,,60,75,,,,50,75,55,50,,,,55,55,55,,,,58,50,,45,,,50,50,,,,50,50,75,80,,,,80,50,,60,,,55,15,,,,30,15,40,60,33,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST5,43000,In full-time paid work (30 or more hours a week),,Yes,0,"1.	Living comfortably",6. Mostly satisfied,7,Very good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Always true,85,90,"Tough question, not sure there is anything.",45,I always vote at General Elections,Labour Party,,Reform UK,,4. Agree,5. Strongly agree,1. Strongly disagree,4. Agree,4. Agree,2. Disagree,63d8329a17b5825c42fba870
23/01/2024 21:05,23/01/2024 21:33,100,1658,TRUE,23/01/2024 21:33,R_2qJ6Y511YXEaEJf,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c5560482207e7000113aaf4,0,20,,,,0,0,,,,0,0,20,,40,,,20,0,,,0,,0,31,,,30,,30,0,,0,,,0,45,61,,,,55,31,,20,,,30,71,,,90,,90,0,,,,0,0,15,0,74,Female,,"5. Any other White background, please type in below",American,,,,,PR4,32000,Self-employed,,No,0,"2.	Doing alright",3. Somewhat dissatisfied,6,Very good,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Always true,80,80,None,90,I've not been eligible in the past to vote at a General Election,"I was not eligible to vote at the last General Election (for example due to age, residency etc.)",,I will not be eligible to vote at the next General Election (for example due to residency etc.),,4. Agree,4. Agree,1. Strongly disagree,2. Disagree,1. Strongly disagree,5. Strongly agree,5c5560482207e7000113aaf4
23/01/2024 21:03,23/01/2024 21:33,100,1798,TRUE,23/01/2024 21:33,R_862vERVQAtj0rq8,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5a67da5231b87a0001c7405b,75,,,,100,80,80,,,,95,80,65,,,80,,65,90,100,,,,90,10,,,,10,5,95,95,,,,95,20,,70,,,30,75,45,,,,40,80,,,90,,80,75,85,,,,75,70,30,45,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST1,66000,Self-employed,,Yes,0,"2.	Doing alright",6. Mostly satisfied,6,Fair,Not at all,Not at all,Nearly every day,More than half the days,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Several days,Several days,Several days,Several days,Not at all,Often true,75,80,My support would remain consistent regardless of personal circumstances ,35,I always vote at General Elections,Labour Party,,Don't know,,2. Disagree,4. Agree,1. Strongly disagree,4. Agree,2. Disagree,4. Agree,5a67da5231b87a0001c7405b
23/01/2024 21:14,23/01/2024 21:34,100,1180,TRUE,23/01/2024 21:34,R_4ko1j31uRAU0Tux,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6286ae7ceda94060ab23bb7c,45,,,64,,77,50,,40,,,25,70,,,,81,60,70,,,30,,20,82,,,,70,48,90,,,78,,81,70,,69,,,49,50,,50,,,50,85,,85,,,70,26,,82,,,80,65,50,39,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,WV11,65000,In full-time paid work (30 or more hours a week),,Yes,25,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,5,Fair,Not at all,Not at all,Several days,Several days,More than half the days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,More than half the days,Not at all,Often true,35,37,,63,I always vote at General Elections,Conservative Party,,Conservative Party,,3. Neither agree nor disagree,3. Neither agree nor disagree,1. Strongly disagree,2. Disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,6286ae7ceda94060ab23bb7c
23/01/2024 21:07,23/01/2024 21:35,100,1686,TRUE,23/01/2024 21:35,R_7lixIjBr0xTFImL,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,63d4286b200d266b2dd022e4,20,,56,,,25,70,,,,29,70,20,49,,,,30,87,,76,,,93,94,,,,68,97,13,31,,,,21,36,,,48,,27,32,,28,,,42,12,,,18,,13,23,,,18,,14,18,12,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,FY3,48500,In full-time paid work (30 or more hours a week),,Yes,4,"2.	Doing alright",3. Somewhat dissatisfied,6,Good,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Several days,Several days,Not at all,Always true,58,72,If I lost my job ,50,I sometimes vote at General Elections,Conservative Party,,Don't know,,2. Disagree,2. Disagree,1. Strongly disagree,4. Agree,2. Disagree,4. Agree,63d4286b200d266b2dd022e4
23/01/2024 20:50,23/01/2024 21:36,100,2748,TRUE,23/01/2024 21:36,R_5b8Z1Oz90fO1ZbH,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,654df389da0f88ff9313a8d9,100,70,,,,82,86,,,92,,80,100,,80,,,87,93,,86,,,92,100,,,,84,95,100,,,61,,92,82,,,,81,63,60,,,90,,30,81,,,26,,71,100,,,,41,75,71,75,28,Male,,"2.	African background, write in below",,,,,,L2,30000,In part-time paid work (less than 30 hours a week),,No,10,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,5,Fair,Several days,More than half the days,More than half the days,Several days,Nearly every day,Several days,Several days,Not at all,Not at all,More than half the days,More than half the days,More than half the days,Not at all,Several days,Several days,Always true,71,50,"If new evidence demonstrates increased feasibility, clearer implementation plans, or addresses potential challenges, it could enhance support for the comprehensive policy program evaluated in this survey.",73,I always vote at General Elections,Conservative Party,,Conservative Party,,4. Agree,3. Neither agree nor disagree,5. Strongly agree,2. Disagree,1. Strongly disagree,3. Neither agree nor disagree,654df389da0f88ff9313a8d9
23/01/2024 21:10,23/01/2024 21:36,100,1541,TRUE,23/01/2024 21:36,R_4JLAiXITwX1i85N,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6400d8cab617f6fe54c31542,10,,,,60,10,0,,,,0,0,50,23,,,,50,60,,,40,,60,50,40,,,,50,0,0,,,,0,65,,,21,,65,20,61,,,,30,100,20,,,,100,15,,,28,,10,15,0,33,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BB5,25000,A homemaker,,Yes,10,"3.	Just about getting by",2. Mostly dissatisfied,3,Fair,More than half the days,More than half the days,More than half the days,Several days,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Often true,15,13,If a trustworthy nationalist government wss in power to implement them,100,I always vote at General Elections,Other (please name below),Spoiled ballet,Other (please name below),Any nationalist,4. Agree,4. Agree,5. Strongly agree,5. Strongly agree,1. Strongly disagree,4. Agree,6400d8cab617f6fe54c31542
23/01/2024 21:15,23/01/2024 21:37,100,1311,TRUE,23/01/2024 21:37,R_23eEFNuClG18sVx,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,62c97799bd8ab72a531abde0,100,,100,,,100,100,,,,50,100,100,100,,,,100,100,,100,,,100,50,10,,,,42,100,,,,71,100,71,93,,,,95,100,,,71,,100,100,,,100,,100,91,,,,100,100,90,25,41,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DN3,28000,In part-time paid work (less than 30 hours a week),,Yes,50,"3.	Just about getting by",2. Mostly dissatisfied,3,Fair,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Not at all,Nearly every day,Several days,Not at all,Nearly every day,Nearly every day,Nearly every day,Several days,Several days,Several days,Nearly every day,Often true,10,5,"None, yet I still won't vote even if they claim to bring in all these policies. I do not trust the people in power to do the right thing for the poorer people",50,I never vote at General Elections,I chose not to vote at the last General Election,,I will choose not to vote at the next General Election,,4. Agree,4. Agree,5. Strongly agree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,62c97799bd8ab72a531abde0
23/01/2024 21:18,23/01/2024 21:37,100,1128,TRUE,23/01/2024 21:37,R_6pLvfvlluwHr4iJ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c4594514fe4f800016ea070,100,90,,,,100,100,,,,100,100,85,,,95,,90,100,,,80,,100,100,,,100,,100,75,,,,85,85,70,,,80,,75,75,,,90,,80,95,,100,,,100,100,,100,,,100,95,40,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,TS5,50000,In full-time paid work (30 or more hours a week),,No,50,"3.	Just about getting by",3. Somewhat dissatisfied,6,Good,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Not at all,Often true,65,55,I do support the majority of things that I read about. I think it’s unfair that we don’t tax the rich as much and they get to live comfortably while everyone else lives in poverty. ,19,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,2. Disagree,2. Disagree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,5c4594514fe4f800016ea070
23/01/2024 21:18,23/01/2024 21:37,100,1152,TRUE,23/01/2024 21:37,R_4OVKBQBRivo3QtA,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c8fffbdd1babe001351f45a,26,,,33,,24,59,60,,,,62,77,,,,69,70,51,,65,,,59,32,,23,,,27,43,,,66,,55,34,,33,,,33,78,,72,,,75,74,,58,,,71,72,,81,,,75,58,11,43,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DN5 ,32000,In full-time paid work (30 or more hours a week),,Yes,12,"2.	Doing alright",5. Somewhat satisfied,6,Good,Not at all,Several days,Several days,Not at all,Not at all,Several days,Several days,Not at all,Several days,Several days,Several days,Several days,Not at all,Several days,Several days,Often true,68,64,Winning the lottery,58,I sometimes vote at General Elections,Conservative Party,,Conservative Party,,4. Agree,2. Disagree,5. Strongly agree,5. Strongly agree,2. Disagree,4. Agree,5c8fffbdd1babe001351f45a
23/01/2024 20:39,23/01/2024 21:37,100,3492,TRUE,23/01/2024 21:37,R_2mRzGiKZltMCh3M,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5baa21188a01680001ff1a6f,100,,80,,,100,100,,100,,,100,100,,,100,,100,100,,,,100,100,100,100,,,,100,100,,100,,,100,100,,100,,,100,100,,100,,,100,100,,,,100,100,100,,,,100,100,100,0,51,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,CA26,5988,A full/part-time carer (not as part of employment),,No,30,"3.	Just about getting by",1. Completely dissatisfied,3,Fair,Several days,More than half the days,Several days,More than half the days,Several days,Several days,Nearly every day,Not at all,Several days,Several days,Several days,Several days,Not at all,Several days,Several days,Often true,31,30,i am already 100% likely to support these policies,0,I always vote at General Elections,Labour Party,,Don't know,,3. Neither agree nor disagree,4. Agree,4. Agree,5. Strongly agree,1. Strongly disagree,2. Disagree,5baa21188a01680001ff1a6f
23/01/2024 21:19,23/01/2024 21:39,100,1229,TRUE,23/01/2024 21:39,R_5SRYPN1W5a6BbgZ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,61507b103b41f9304cbb2d76,80,,67,,,80,95,,,100,,100,70,,75,,,80,100,91,,,,100,90,,,,100,100,100,,,92,,100,100,,100,,,100,92,,,,61,92,100,100,,,,100,92,100,,,,100,100,30,33,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,OL15,32000,A homemaker,,Yes,51,"3.	Just about getting by",3. Somewhat dissatisfied,5,Good,Several days,Several days,Not at all,More than half the days,Several days,More than half the days,Not at all,Not at all,More than half the days,More than half the days,More than half the days,More than half the days,Not at all,Several days,Several days,Always true,20,50,None.,0,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,3. Neither agree nor disagree,1. Strongly disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,1. Strongly disagree,61507b103b41f9304cbb2d76
23/01/2024 21:04,23/01/2024 21:39,100,2118,TRUE,23/01/2024 21:39,R_141PfqUXJA2rq3h,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,63d416bc58ca5094af85cf8a,40,61,,,,50,70,83,,,,85,63,85,,,,79,100,,,100,,100,68,,,71,,72,84,,,77,,80,26,,,,24,21,39,,,,46,28,43,50,,,,33,63,,,,72,60,74,70,26,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,WV13,60000,In full-time paid work (30 or more hours a week),,No,15,"2.	Doing alright",5. Somewhat satisfied,6,Very good,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,80,71,If I lost my job,32,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,63d416bc58ca5094af85cf8a
23/01/2024 20:54,23/01/2024 21:40,100,2727,TRUE,23/01/2024 21:40,R_3QiodSeepe1lsqU,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6022d09061828908fbf92853,80,,,,65,82,100,,95,,,100,72,,80,,,85,65,70,,,,77,55,,97,,,80,50,,,,58,50,65,63,,,,70,85,,,,100,98,58,,,,55,55,74,,,,90,85,84,78,23,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,OL8,27000,Unemployed and looking for work,,Yes,40,"3.	Just about getting by",2. Mostly dissatisfied,2,Very good,Not at all,Several days,Nearly every day,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,More than half the days,Not at all,Often true,77,35,"If you my parents suddenly died and I could no longer afford to live in my house, I'd be more likely to support the one's about taxing the rich. If I got a minimum wage job that I had to travel on public tarnsport to get to, I'd be more likely to support the one about funding the transport.",50,I never vote at General Elections,I chose not to vote at the last General Election,,I will choose not to vote at the next General Election,,4. Agree,5. Strongly agree,2. Disagree,4. Agree,4. Agree,2. Disagree,6022d09061828908fbf92853
23/01/2024 21:20,23/01/2024 21:40,100,1216,TRUE,23/01/2024 21:40,R_2WHJi0dIvNIkhHI,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5a04e1227ecfc50001be0c11,100,,,,45,100,0,5,,,,0,100,100,,,,100,100,,,,80,62,50,,91,,,74,100,,,,100,100,100,,,100,,100,100,,,100,,100,100,,,19,,100,53,,,,26,24,80,20,33,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BL9 ,64000,In full-time paid work (30 or more hours a week),,Yes,16,"2.	Doing alright",3. Somewhat dissatisfied,5,Good,Several days,Not at all,Not at all,Several days,More than half the days,Several days,Several days,Not at all,Nearly every day,Several days,Several days,More than half the days,More than half the days,Several days,Several days,Always true,40,59,More favourable policies for people in work rather than people that scrounge off the state,100,I always vote at General Elections,Brexit Party,,Reform UK,,1. Strongly disagree,4. Agree,1. Strongly disagree,3. Neither agree nor disagree,4. Agree,4. Agree,5a04e1227ecfc50001be0c11
