StartDate	EndDate	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	DistributionChannel	UserLanguage	Q1.1	Q3.1	Q5.1_4	Q6.1_4	Q7.1_4	Q8.1_4	Q9.1_4	Q10.1_4	Q11.1_4	Q12.1_4	Q13.1_4	Q14.1_4	Q15.1_4	Q16.1_4	Q17.1_4	Q18.1_4	Q19.1_4	Q20.1_4	Q21.1_4	Q22.1_4	Q23.1_4	Q24.1_4	Q25.1_4	Q26.1_4	Q27.1_4	Q28.1_4	Q29.1_4	Q30.1_4	Q31.1_4	Q32.1_4	Q33.1_4	Q34.1_4	Q35.1_4	Q36.1_4	Q37.1_4	Q38.1_4	Q39.1_4	Q40.1_4	Q41.1_4	Q42.1_4	Q43.1_4	Q44.1_4	Q45.1_4	Q46.1_4	Q47.1_4	Q48.1_4	Q49.1_4	Q50.1_4	Q51.1_4	Q52.1_4	Q53.1_4	Q54.1_4	Q55.1_4	Q56.1_4	Q57.1_4	Q58.1_4	Q59.1_4	Q60.1_4	Q61.1_4	Q62.1_4	Q63.1_4	Q64.1_4	Q65.2_1	Q65.3_1	Q66.2	Q66.3	Q66.3_3_TEXT	Q66.4	Q66.4_5_TEXT	Q66.4_9_TEXT	Q66.4_14_TEXT	Q66.4_17_TEXT	Q66.4_19_TEXT	Q66.5	Q66.6	Q66.7	Q66.7_13_TEXT	Q66.8	Q66.9_1	Q66.10	Q66.11	Q66.12	Q66.13	Q9.1_1	Q9.1_2	Q9.1_3	Q9.1_4_1	Q9.1_5	Q9.1_6	Q9.1_7	Q9.1_8	Q66.15_1	Q66.15_2	Q66.15_3	Q66.15_4	Q66.15_5	Q66.15_6	Q66.15_7	Q66.16	Q66.17_1	Q66.18_1	Q66.19	Q66.20_1	Q66.21	Q66.22	Q66.22_9_TEXT	Q66.23	Q66.23_9_TEXT	Q66.24_1	Q66.24_2	Q66.24_3	Q66.24_4	Q66.24_5	Q66.24_6	PROLIFIC_PID	is_redwall
25/01/2024 19:14	25/01/2024 20:00	100	2756	true	25/01/2024 20:00	R_2Pv1AUy4TzXIemk					anonymous	EN	I have read the information above and would like to take part in the survey	657c5e724039a581200360d7	83		70			91	76			86		81	80			81		86	60				80	66	54		72			60	76	66				60	88		25			78	61			67		67	91	66				77	30	71				50	70	40	52	Male		1. English, Welsh, Scottish, Northern Irish or British						SE22	45000	Unemployed and looking for work		Yes	0	"2.	Doing alright"	5. Somewhat satisfied	7	Good	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Often true	81	60	If I secure employment	40	I always vote at General Elections	Labour Party		Labour Party		2. Disagree	4. Agree	2. Disagree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	657c5e724039a581200360d7	false
25/01/2024 19:35	25/01/2024 20:00	100	1503	true	25/01/2024 20:00	R_6cAfoGmc0e3U8ak					anonymous	EN	I have read the information above and would like to take part in the survey	5ea03f29271c1b0124707b36	72				66	69	45				31	39	81			87		84	64				58	55	66	65				56	48		67			71	81			80		81	68				63	69	50				41	53	65	72				83	60	55	74	Female		1. English, Welsh, Scottish, Northern Irish or British						De12	23000	Other, please type in below	Retired	Yes	10	"2.	Doing alright"	5. Somewhat satisfied	3	Good	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Rarely true	77	74	Perhaps serious illnessbor mobilitynissues	28	I always vote at General Elections	Labour Party		Don't know		4. Agree	3. Neither agree nor disagree	4. Agree	5. Strongly agree	2. Disagree	4. Agree	5ea03f29271c1b0124707b36	false
25/01/2024 18:56	25/01/2024 20:02	100	3999	true	25/01/2024 20:02	R_2TuZFfVwLnPusYU					anonymous	EN	I have read the information above and would like to take part in the survey	65987903717d812912aee66d	70			90		80	95			100		100	75		71			72	76				75	80	100		100			100	95			95		95	82		85			85	74			73		80	94			93		93	100		100			100	100	91	34	Male		2. White and Black African						E8	2500	In part-time paid work (less than 30 hours a week)		No	80	"4.	Finding it quite difficult"	2. Mostly dissatisfied	3	Good	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Always true	100	65	Green Deal policies	50	I always vote at General Elections	Labour Party		Labour Party		3. Neither agree nor disagree	2. Disagree	4. Agree	2. Disagree	4. Agree	2. Disagree	65987903717d812912aee66d	false
25/01/2024 19:24	25/01/2024 20:03	100	2380	true	25/01/2024 20:03	R_8X6bQbTyfyMhIKg					anonymous	EN	I have read the information above and would like to take part in the survey	5e4c511d056b9c0ad9b6fd24	85		65			75	65		80			80	70		85			85	90				90	90	80			70		70	75				75	75	90			85		90	75	80				80	90	90				90	100				100	100	80	75	66	Female		1. English, Welsh, Scottish, Northern Irish or British						S73	25000	In part-time paid work (less than 30 hours a week)		Yes	40	"3.	Just about getting by"	3. Somewhat dissatisfied	4	Fair	More than half the days	Not at all	Not at all	Nearly every day	Not at all	Not at all	Several days	Not at all	More than half the days	Several days	Several days	Not at all	Not at all	Not at all	Several days	Often true	30	50	If my husband died it would be really hard to survive.	40	I always vote at General Elections	Labour Party		Reform UK		4. Agree	3. Neither agree nor disagree	4. Agree	5. Strongly agree	2. Disagree	4. Agree	5e4c511d056b9c0ad9b6fd24	false
25/01/2024 19:24	25/01/2024 20:04	100	2391	true	25/01/2024 20:04	R_3sy1TdI3yhC9oBP					anonymous	EN	I have read the information above and would like to take part in the survey	60375d67dde85cad87f3c99d	50		45			50	60		65			60	90	95				90	95	100				95	5		10			7	90			85		90	100				85	90	90		95			95	95				95	96	65			100		100	65	95	76	Female		1. English, Welsh, Scottish, Northern Irish or British						G74	1750	Other, please type in below	Retired	No	35	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	3	Bad	Several days	More than half the days	More than half the days	More than half the days	Several days	Nearly every day	Several days	Not at all	Several days	More than half the days	More than half the days	Nearly every day	Several days	More than half the days	More than half the days	Often true	30	30	If I felt more confident about trusting the integrity of politicians or anyone in authority with power.	50	I always vote at General Elections	Conservative Party		Liberal Democrats		4. Agree	3. Neither agree nor disagree	2. Disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	60375d67dde85cad87f3c99d	false
25/01/2024 19:28	25/01/2024 20:04	100	2124	true	25/01/2024 20:04	R_6YMLOtKZPTo7tPb					anonymous	EN	I have read the information above and would like to take part in the survey	5e54367e80cd0944205b27f9	97			100		100	93				99	99	90	100				100	91	100				95	72		90			72	97		99			99	83				99	99	99			94		96	89	89				92	90			100		100	97	100	73	Female		1. English, Welsh, Scottish, Northern Irish or British						M30	16000	Other, please type in below	Retired	Yes	25	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	3	Fair	Nearly every day	More than half the days	Several days	More than half the days	More than half the days	Not at all	More than half the days	Not at all	Not at all	More than half the days	Nearly every day	Several days	Several days	Nearly every day	Nearly every day	Often true	66	71	Nothing comes to mind	50	I always vote at General Elections	Conservative Party		Don't know		5. Strongly agree	4. Agree	2. Disagree	5. Strongly agree	3. Neither agree nor disagree	2. Disagree	5e54367e80cd0944205b27f9	false
25/01/2024 19:47	25/01/2024 20:04	100	1044	true	25/01/2024 20:04	R_3aCUBajaUUuuJEJ					anonymous	EN	I have read the information above and would like to take part in the survey	5c5df0475b87820001c4f21c	19			18		14	34		33			32	65	75				72	10	11				9	2		4			2	50	50				50	61			66		69	90	83				92	1			6		2	67		66			69	40	44	67	Male		1. English, Welsh, Scottish, Northern Irish or British						SN25	29500	Other, please type in below	RETIRED	Yes	8	"2.	Doing alright"	6. Mostly satisfied	7	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	91	70	My wife has early dementia which will get worst . So might need welfare help later on.	91	I always vote at General Elections	Conservative Party		Conservative Party		1. Strongly disagree	4. Agree	2. Disagree	2. Disagree	4. Agree	3. Neither agree nor disagree	5c5df0475b87820001c4f21c	false
25/01/2024 19:48	25/01/2024 20:04	100	986	true	25/01/2024 20:04	R_4Jiw1sMKnQmPllf					anonymous	EN	I have read the information above and would like to take part in the survey	56fee62304254b000e00169b	76		17			49	95				52	95	100		100			100	100		78			100	75			43		74	100	100				100	92	12				88	100		73			100	93		3			85	86			64		87	88	9	66	Female		1. English, Welsh, Scottish, Northern Irish or British						CF24	34500	Other, please type in below	Retired	Yes	0	"1.	Living comfortably"	7. Completely satisfied	8	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	90	94	No	30	I always vote at General Elections	Liberal Democrats		Labour Party		2. Disagree	5. Strongly agree	1. Strongly disagree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	56fee62304254b000e00169b	false
25/01/2024 19:47	25/01/2024 20:05	100	1096	true	25/01/2024 20:05	R_3QilYzu5I2JwYdy					anonymous	EN	I have read the information above and would like to take part in the survey	5e122c6d6887bc8b881c4426	19	71				51	5			4		1	50			40		40	50			66		61	2	30				3	9				5	9	81				82	81	30		11			11	50	59				56	41	46				40	10	50	72	Male		1. English, Welsh, Scottish, Northern Irish or British						IV32	32000	Other, please type in below	Retired	Yes	0	"2.	Doing alright"	5. Somewhat satisfied	7	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	79	87	None	60	I always vote at General Elections	Conservative Party		Conservative Party		2. Disagree	4. Agree	1. Strongly disagree	4. Agree	3. Neither agree nor disagree	4. Agree	5e122c6d6887bc8b881c4426	false
25/01/2024 18:59	25/01/2024 20:05	100	3942	true	25/01/2024 20:05	R_3C892EbGvRAfPnX					anonymous	EN	I have read the information above and would like to take part in the survey	5e4338aa9293781d471ed10d	94			82		95	72			95		92	74			70		75	93				95	89	99	100				100	97		100			100	93				100	100	67	78				78	79		93			95	73		96			90	98	94	44	Female		1. English, Welsh, Scottish, Northern Irish or British						DT4 	280000	In full-time paid work (30 or more hours a week)		No	35	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	6	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	67	68	if I were to experience more struggles than I am 	9	I always vote at General Elections	Labour Party		Labour Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	2. Disagree	4. Agree	5e4338aa9293781d471ed10d	false
25/01/2024 18:59	25/01/2024 20:05	100	3976	true	25/01/2024 20:05	R_1E9zCIGiJTkE68p					anonymous	EN	I have read the information above and would like to take part in the survey	6595a2fed677879036711092	60	62				49	80	93				94	47			71		79	75			51		80	98	91				100	47				62	71	38				52	59	92				53	88	51	65				72	49	42				53	74	92	27	Male		2. White and Black African						BH1	115000	In full-time paid work (30 or more hours a week)		No	16	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	5	Very good	Not at all	Several days	More than half the days	Not at all	Several days	Several days	More than half the days	More than half the days	Not at all	Several days	Several days	More than half the days	Not at all	Several days	More than half the days	Always true	91	63	if  had a higher paying job, or lived better i think i would, i just have personal reasons why i do not support them a 100% i always feel it can be better.	71	Prefer not to say	I was not eligible to vote at the last General Election (for example due to age, residency etc.)		Conservative Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	4. Agree	6595a2fed677879036711092	false
25/01/2024 19:29	25/01/2024 20:06	100	2213	true	25/01/2024 20:06	R_4uF89V8IXC9e4Ct					anonymous	EN	I have read the information above and would like to take part in the survey	61059784fd4a489bfad21fcd	85		71			75	85		90			85	95				95	83	85		80			79	95			95		95	65				75	70	65	78				74	53		75			75	60		45			49	75	89				88	80	71	64	Female		1. English, Welsh, Scottish, Northern Irish or British						BN16	35000	A homemaker		No	20	"3.	Just about getting by"	3. Somewhat dissatisfied	5	Fair	Not at all	Not at all	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Often true	83	80	lowering the pension age for women back to 60	70	I always vote at General Elections	Conservative Party		Conservative Party		2. Disagree	4. Agree	1. Strongly disagree	2. Disagree	4. Agree	2. Disagree	61059784fd4a489bfad21fcd	false
25/01/2024 19:04	25/01/2024 20:06	100	3705	true	25/01/2024 20:06	R_7M6Gr56PhPdGJuB					anonymous	EN	I have read the information above and would like to take part in the survey	63d853e31e4fb6c5d20068c3	85	80				95	90				96	96	95				75	85	75		91			91	100	100				100	98		96			100	100			98		96	80	96				100	80			91		95	98			100		100	95	97	24	Male		4. Any other Mixed or Multiple background, please type in below		white, Latin american, black african				CR0	12000	Unemployed and looking for work		No	20	"3.	Just about getting by"	2. Mostly dissatisfied	3	Fair	Several days	Several days	Several days	Not at all	Several days	More than half the days	Not at all	Several days	More than half the days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Often true	41	22	basic income policies	40	I've not been eligible in the past to vote at a General Election	I was not eligible to vote at the last General Election (for example due to age, residency etc.)		I will not be eligible to vote at the next General Election (for example due to residency etc.)		4. Agree	2. Disagree	4. Agree	4. Agree	2. Disagree	3. Neither agree nor disagree	63d853e31e4fb6c5d20068c3	false
25/01/2024 19:38	25/01/2024 20:06	100	1660	true	25/01/2024 20:06	R_2el6K8RcPMgEwuZ					anonymous	EN	I have read the information above and would like to take part in the survey	5abf047d1667e40001d82e45	80		75			85	95	90				95	76				80	75	95				69	85	71		71			75	85	60				65	95	70				61	71		86			90	100		95			95	77			90		92	85	15	71	Male		1. English, Welsh, Scottish, Northern Irish or British						IV30	32870	Other, please type in below	Retired	Yes	5	"2.	Doing alright"	5. Somewhat satisfied	6	Good	Not at all	Not at all	Nearly every day	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Several days	Not at all	More than half the days	Several days	Always true	45	60	 Not really I’m aligned pretty much with these policies	15	I always vote at General Elections	Scottish National Party		Don't know		3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	4. Agree	4. Agree	2. Disagree	5abf047d1667e40001d82e45	false
25/01/2024 19:03	25/01/2024 20:07	100	3844	true	25/01/2024 20:07	R_4cO34bdSxdX1HHz					anonymous	EN	I have read the information above and would like to take part in the survey	5de21543762dc22548c937b3	92	96				96	93				97	95	97			96		95	95	98				98	91				93	92	97	98				99	90		97			96	85	92				95	95			93		96	98		100			100	96	95	40	Male		"3.	Bangladeshi"						HA3	16000	A full/part-time carer (not as part of employment)		No	35	"2.	Doing alright"	6. Mostly satisfied	5	Fair	Several days	More than half the days	Several days	Several days	Several days	Several days	Not at all	Not at all	More than half the days	Not at all	Several days	Not at all	Not at all	Several days	Several days	Often true	75	62		50	I sometimes vote at General Elections	Labour Party		Green Party		3. Neither agree nor disagree	3. Neither agree nor disagree	1. Strongly disagree	5. Strongly agree	2. Disagree	4. Agree	5de21543762dc22548c937b3	false
25/01/2024 19:01	25/01/2024 20:07	100	3968	true	25/01/2024 20:07	R_2Rq3H8tPeG9cUnn					anonymous	EN	I have read the information above and would like to take part in the survey	58a17caf6a8d3b00017ec00e	49			73		68	65			56		72	52				70	71	66	68				60	76				65	72	71	66				75	80				68	60	56		59			68	61		67			67	67		63			69	65	71	38	Female		5. Any other White background, please type in below	Danish					N4	26000	In full-time paid work (30 or more hours a week)		No	25	"4.	Finding it quite difficult"	2. Mostly dissatisfied	5	Good	Not at all	More than half the days	Several days	Several days	Not at all	Several days	Not at all	Several days	More than half the days	More than half the days	Several days	Several days	Several days	Several days	More than half the days	Often true	47	41	no	1	I've not been eligible in the past to vote at a General Election	Green Party		Green Party		2. Disagree	4. Agree	1. Strongly disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	58a17caf6a8d3b00017ec00e	false
25/01/2024 19:46	25/01/2024 20:07	100	1257	true	25/01/2024 20:07	R_8YaifTEq07UEkKh					anonymous	EN	I have read the information above and would like to take part in the survey	5a82d291eea3d300016e5589	72		32			72	95			75		96	92			94		95	100		91			100	71				82	76	89			70		74	71				83	82	94	82				86	100	74				100	76				86	83	85	60	70	Male		1. English, Welsh, Scottish, Northern Irish or British						le11	65000	Other, please type in below	Retired	Yes	30	"4.	Finding it quite difficult"	4. Neither satisfied nor dissatisfied	4	Fair	Several days	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Several days	Not at all	Often true	34	32	I already support them, but geopolitical tensions and conflicts, and climate change easing would lessen personal anxiety for the future.  Without these the policy changes may be worthless.	52	I always vote at General Elections	Liberal Democrats		Liberal Democrats		3. Neither agree nor disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	5a82d291eea3d300016e5589	false
